id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
18716840,Studio Vintage,83941570,Jessica,,Cuauhtémoc,19.41919,-99.17068,Entire home/apt,750,3,33,2020-03-17,0.74,2,363
18720064,"Rento Recámara   "" Amor""  en Santa Fe",49735631,Jorge,,Cuajimalpa de Morelos,19.36825,-99.26887,Private room,509,1,14,2019-12-29,0.38,20,364
18720703,Recamara cómoda en casa confortable y limpia,130179468,Anita,,La Magdalena Contreras,19.3077,-99.23726,Private room,200,30,0,,,1,365
18721792,!New! View from the Top,77407057,Luis Carlos,,Miguel Hidalgo,19.40274,-99.23594,Entire home/apt,2146,1,24,2020-07-04,0.53,11,365
18722841,Entire Apartment 44 Near Frida Kahlo Coyoacan,130190068,Gustavo,,Benito Juárez,19.36083,-99.15134,Entire home/apt,475,1,84,2021-02-10,1.87,7,348
18723625,Skyview Entire Apartment South CDMX Near Coyoacán.,130190068,Gustavo,,Benito Juárez,19.37118,-99.14002,Entire home/apt,6131,1,62,2020-12-13,1.38,7,356
18723746,Comfy 1 bedroom at Mexico City (Coyoacan),130212431,Ruti,,Coyoacán,19.30646,-99.17454,Private room,310,3,0,,,1,0
18728817,Peaceful Apartment/Terrace in CDMX/ROMA,61239858,Oscar,,Cuauhtémoc,19.41733,-99.16283,Entire home/apt,1446,3,167,2021-02-05,3.80,1,348
18729601,"Super flexible apt, great location near Polanco",130259405,Ceci Y Man,,Miguel Hidalgo,19.45631,-99.2118,Entire home/apt,839,2,46,2020-09-27,1.00,1,170
18733147,"Big, bright and cozy in Roma",91718849,Maria Isabel,,Cuauhtémoc,19.41362,-99.16078,Entire home/apt,1693,5,17,2020-01-06,0.37,1,173
18733778,Cozy studio / excellent location at Parque Mexico,130299334,Laura,,Cuauhtémoc,19.41113,-99.17078,Entire home/apt,1198,1,36,2020-12-12,0.81,1,320
18734711,Polanco Huge Apartment | 4 Bedrooms & Balcony,77407057,Luis Carlos,,Miguel Hidalgo,19.42868,-99.18817,Entire home/apt,7434,1,42,2019-12-10,0.93,11,365
18737040,Habitación con baño privado.,52248486,Humberto,,Cuauhtémoc,19.4071,-99.16438,Private room,500,1,1,2017-06-01,0.02,2,0
18749233,"Frida's Hummingbird, Modern Flat in Casa Quetzal",50305161,Host Me Tender,,Cuauhtémoc,19.41749,-99.16194,Entire home/apt,1021,3,20,2021-02-13,0.44,16,269
18751127,Condesa House - Uxmal room,104537183,Aurora Gloria Triana,,Cuauhtémoc,19.41184,-99.18066,Private room,400,6,1,2017-08-17,0.02,3,362
18754486,Luxurious & Chic 2 BR Apt Polanquito Lincon Park,130481158,Fernando,,Miguel Hidalgo,19.42917,-99.19955,Entire home/apt,2251,3,35,2020-01-01,0.87,1,90
18755593,Lovely and convenient apartment.,95269630,Yazmin,,Cuauhtémoc,19.43846,-99.15888,Entire home/apt,709,1,43,2020-08-12,0.95,1,83
18756910,Nilo's apartment,64073223,Carlos,,Cuauhtémoc,19.43104,-99.17284,Private room,608,2,0,,,1,88
18757718,Comparto departamento en Paseos de Taxqueña,105629887,Rolando,,Coyoacán,19.34683,-99.12561,Private room,500,1,0,,,1,364
18764299,Loft doble altura en San Angel,110805631,Diana,,Álvaro Obregón,19.36133,-99.18829,Private room,1049,1,4,2020-12-27,0.09,15,361
18768967,Studio-apartment in the heart of Condesa (small),54490693,Lorenza & Mercedes,,Cuauhtémoc,19.41566,-99.17576,Entire home/apt,550,2,83,2020-03-19,1.84,3,89
18770807,Llega al corazón del Nuevo Polanco en este espacioso departamento lleno de luz,110532301,Juan,,Miguel Hidalgo,19.43905,-99.20696,Entire home/apt,1800,3,63,2021-01-17,1.42,1,365
18772660,Trendy Colonia Juarez! Walk your way in the city.,50777129,Rodolfo,,Cuauhtémoc,19.42746,-99.15983,Private room,429,2,0,,,1,364
18773477,⚡Best Location in Mexico ! Two Bedroom Apt. 401⚡,27411678,Casa,,Cuauhtémoc,19.42622,-99.16604,Entire home/apt,800,1,205,2021-02-07,4.50,12,351
18773673,Recamara Zen  para descansar (a 5min de Santa Fe),48796070,Ingrid Victoria,,Álvaro Obregón,19.34042,-99.25996,Private room,380,2,5,2017-12-22,0.11,2,363
18774178,"Safe, lovely & central APPT/ long term welcome",35167977,Adriana,,Benito Juárez,19.39563,-99.16879,Entire home/apt,750,1,10,2020-12-27,0.31,1,348
18776137,Lovely cozy room in the south of the city,63260058,Laurie,,Tlalpan,19.29706,-99.10975,Private room,300,182,1,2017-06-07,0.02,1,358
18776369,Apartment in Roma Norte: Great View and Location,33229795,Leonel,,Cuauhtémoc,19.42398,-99.16097,Entire home/apt,828,1,156,2021-02-17,3.53,1,353
18776725,Cozy Apartment in Reforma Avenue,130666446,Vianca,,Cuauhtémoc,19.43764,-99.14896,Entire home/apt,1129,2,52,2019-11-23,1.16,1,249
18777163,Agradable Loft cerca de UNAM y de Centro Coyoacán,130672101,Adriana,,Coyoacán,19.34247,-99.17069,Private room,224,90,5,2019-12-15,0.11,2,365
18777814,Bienvenida a la Cassa Verde / White Room,32682616,Mf,,Benito Juárez,19.3917,-99.15667,Private room,537,2,9,2020-01-31,0.20,1,364
18778335,Hermosa y amplia casa con jardín cerca del CENART,93730024,Marycarmen,,Coyoacán,19.35805,-99.13031,Entire home/apt,1250,2,11,2019-07-14,0.24,1,52
18793293,Cool apartment in La Condesa,130806896,Paula,,Cuauhtémoc,19.40675,-99.17065,Entire home/apt,929,2,65,2020-11-06,1.48,2,0
18795417,Amazing loft in Paseo de la Reforma,55141280,Alfonso,,Cuauhtémoc,19.43564,-99.15296,Entire home/apt,1229,1,183,2020-04-08,4.01,4,2
18800247,Polanco near Antara 2 Bedroom / 2.5 Bath,20687100,Raynard,,Miguel Hidalgo,19.44161,-99.20016,Entire home/apt,1714,5,15,2019-04-14,0.34,6,335
18806112,"Loft con vista, Hospital 20 de Noviembre-Del Valle",92498535,Alina,,Benito Juárez,19.36998,-99.1732,Entire home/apt,800,1,128,2020-10-09,2.80,5,1
18806238,Roma/Condesa confortable departamento apartamento,130921262,Claudia,,Cuauhtémoc,19.41034,-99.16569,Entire home/apt,524,1,1,2017-08-02,0.02,1,0
18807816,Susymario,130693572,Jose Mario,,Iztacalco,19.39973,-99.06093,Entire home/apt,496,2,56,2020-12-30,1.53,1,362
18808139,Cozy safe& trendy Polanco,130937808,Mercedes,,Miguel Hidalgo,19.43851,-99.18485,Entire home/apt,800,2,17,2018-02-21,0.38,1,206
18811034,Rento recamara de casa al sur de la CDMX,130965467,Santa,,Coyoacán,19.30254,-99.16998,Private room,135,365,0,,,1,365
18818396,Home sweet home! :):):),22654965,Carla,,Benito Juárez,19.38885,-99.17962,Entire home/apt,1242,5,14,2020-01-15,0.33,3,359
18823248,"Bonita habitación, muy iluminada y súper ubicada",28222931,Valeria,,Benito Juárez,19.39617,-99.1606,Private room,290,1,19,2019-11-02,0.44,1,89
18823679,Terrace Escandon,2725485,Stéphanie,,Miguel Hidalgo,19.40332,-99.17613,Entire home/apt,300,2,53,2020-03-21,1.16,3,93
18824946,Up to 5 Apts. in One House!! Perfect for Groups!!,5755202,Andres,,Venustiano Carranza,19.41715,-99.11751,Entire home/apt,3066,1,33,2020-03-16,0.77,41,177
18827114,Departamento Art deco CONDESA planta baja,57051447,Agustín,,Cuauhtémoc,19.41301,-99.16786,Entire home/apt,888,2,133,2021-02-09,3.06,1,170
18849757,Habitación cómoda y funcional,13283995,Alberto,,Benito Juárez,19.39636,-99.14932,Private room,234,2,5,2019-04-08,0.12,2,89
18851992,Condesa/Escandón Departamento con super ubicación,41870909,Juan,,Miguel Hidalgo,19.40132,-99.18389,Entire home/apt,700,3,14,2019-04-20,0.31,1,24
18854057,Cuarto Pitaya. Amplia habitación en Coyoacán,115969851,Eugenia,,Coyoacán,19.35354,-99.15943,Private room,1200,2,6,2019-11-13,0.13,4,0
18854355,Penthouse Roma Norte/Condesa. EVERYTHING YOU NEED,7025354,David,,Cuauhtémoc,19.41947,-99.17125,Entire home/apt,1549,1,153,2020-03-16,3.39,1,175
18860747,10 min from Airport and shared bathroom,29980120,Graciela,,Gustavo A. Madero,19.48057,-99.09145,Private room,204,2,4,2019-02-25,0.09,2,55
18866773,Habitación privada comoda e ilumina,33909556,Katheryn,,Azcapotzalco,19.46043,-99.17801,Private room,307,2,5,2019-05-26,0.18,1,364
18869327,Suite Loft 403 @IZTA54 Hotel Boutique,112328574,Diana,,Cuauhtémoc,19.4107,-99.16833,Private room,3900,1,4,2019-06-29,0.09,12,1
18869668,Departamento muy cerca de estación Buenavista,84926151,Rubén Darío,,Cuauhtémoc,19.44599,-99.15265,Entire home/apt,600,5,127,2021-02-06,2.85,2,212
18869771,Bonito loft de 2 cuartos Roma Norte GREAT WIFI,3974752,Jaime,,Cuauhtémoc,19.41707,-99.15386,Entire home/apt,921,1,2,2021-02-07,0.05,1,351
18869843,FAMILY Apartment 404 @IZTA54 Hotel Boutique,112328574,Diana,,Cuauhtémoc,19.41113,-99.16882,Private room,3900,1,4,2018-04-06,0.09,12,364
18871010,318_Apartamento en Polanco para 2 personas,131480546,Alicia,,Miguel Hidalgo,19.43136,-99.18369,Private room,2385,1,0,,,11,55
18872094,Small room in an excellent area,52578062,Lucila,,Cuauhtémoc,19.41727,-99.16995,Private room,300,4,97,2020-12-14,2.21,2,0
18872353,"""El Sol"" Mexican Loft",118885045,Santiago Hugo,,Cuauhtémoc,19.4493,-99.15611,Entire home/apt,487,3,80,2021-02-08,1.76,5,90
18872397,225_Suite con Desayuno en Polanco,131480546,Alicia,,Miguel Hidalgo,19.43577,-99.19426,Private room,2385,1,3,2019-11-12,0.09,11,54
18872601,"Oasis en la ciudad, cuarto en hermosa casa antigua",25437958,Vanessa,,Cuauhtémoc,19.41816,-99.15579,Private room,1033,2,2,2019-02-21,0.06,1,175
18876087,Mejor ubicación y servicios,131525306,Araceli,,Benito Juárez,19.39699,-99.174,Entire home/apt,1000,2,2,2017-06-03,0.04,1,83
18878505,Habitación en el corazón de la Roma,119702119,Patricia,,Cuauhtémoc,19.41303,-99.16367,Private room,290,1,152,2020-12-17,3.49,1,160
18888947,Best location cozy room and terrace,61458596,Temis,,Miguel Hidalgo,19.41654,-99.18276,Private room,537,1,0,,,1,363
18890898,Cónfort place. 10  minutes from the AirPort.,97865312,Raul,,Benito Juárez,19.40045,-99.15271,Private room,1239,1,0,,,1,179
18891329,140_ Habitación en Polanco para 1 o 2 personas,131480546,Alicia,,Miguel Hidalgo,19.43323,-99.19289,Private room,2385,1,1,2019-04-05,0.04,11,54
18891684,Loft ejecutiva en Tennyson polanco,131480546,Alicia,,Miguel Hidalgo,19.43103,-99.19578,Private room,1700,1,2,2020-10-08,0.05,11,365
18892186,38_Departamento para 2 personas en Polanco,131480546,Alicia,,Miguel Hidalgo,19.43336,-99.19613,Private room,2491,1,0,,,11,1
18895134,Recamara en PH en col. Del Valle cerca de WTC,105333261,Luis Fernando,,Benito Juárez,19.39041,-99.16991,Private room,299,1000,6,2020-01-15,0.13,1,90
18899843,Casa estilo rústico habitación No. 3,129127995,Guadalupe,,La Magdalena Contreras,19.31112,-99.22642,Private room,250,1,36,2020-12-20,0.81,3,86
18907254,Calle 15.,130654751,Aree,,Benito Juárez,19.38933,-99.18298,Private room,1022,3,0,,,1,364
18907755,Rascacielito,130609224,Eldoce,,Cuauhtémoc,19.43259,-99.16889,Entire home/apt,10000,3,0,,,1,179
18909836,Buda 13e,116890395,Clara,,Miguel Hidalgo,19.44652,-99.20178,Entire home/apt,3066,2,8,2020-01-01,0.21,1,301
18911331,Departamento Nápoles viajeros,130783655,Isabel,,Benito Juárez,19.38904,-99.17776,Private room,500,6,0,,,1,180
18912100,Comfortable New Polanco Place,50694473,Helena,,Miguel Hidalgo,19.44493,-99.20324,Entire home/apt,1431,1,49,2020-02-23,1.15,2,365
18915002,Casita de la Palma Casa ecológica,19927450,Luz,,Coyoacán,19.35295,-99.14846,Entire home/apt,658,1,106,2021-01-10,2.57,6,292
18915243,casa valery iztapalapa,131118047,Valery,,Iztapalapa,19.32067,-99.04618,Entire home/apt,3200,1,0,,,1,0
18915277,Comfortable apartment located in Roma Norte,56394006,Arturo,,Cuauhtémoc,19.41856,-99.1685,Entire home/apt,1300,2,93,2020-03-16,2.05,1,364
18916377,"Lovely and prívate Loft,Narvarte! near everywhere.",80072450,Alejandra,,Benito Juárez,19.39482,-99.15021,Entire home/apt,530,1,60,2021-01-15,1.33,1,269
18925806,Bonita casa antigua con excelente ubicación!,48703617,Juan Carlos,,Benito Juárez,19.36649,-99.18923,Entire home/apt,1000,2,15,2019-11-18,0.35,1,88
18927069,Cuarto amueblado con baño,131927477,Jonathan,,Iztapalapa,19.29224,-99.06915,Private room,1022,1,0,,,1,0
18928242,Art Condo in the heart of Roma Norte.,131935733,Deco,,Cuauhtémoc,19.42209,-99.15978,Entire home/apt,954,1,92,2021-02-09,2.02,11,358
18928304,"RENTO HABITACIÓN ""LEALTAD""  CON TERRAZA PRIVADA",49735631,Jorge,,Cuajimalpa de Morelos,19.36843,-99.26937,Private room,699,1,12,2019-07-20,0.36,20,287
18932462,Super mexican loft con excelente vista de CDMX,127998839,Luis Pablo,,Álvaro Obregón,19.39333,-99.19481,Entire home/apt,650,2,7,2020-12-06,0.17,3,134
18933119,Apetecible roof apartment con terraza privada,42602773,Susana,,Coyoacán,19.34106,-99.17225,Entire home/apt,850,1,57,2019-11-10,1.25,2,113
18933998,"**Full Apt. Roma Norte, Pvte Roof Garden, Luminous",34439764,Simon V.,,Cuauhtémoc,19.41496,-99.15883,Entire home/apt,1400,2,80,2020-08-01,1.80,1,176
18942653,Único ! En el corazón de Polanco,102782157,Hey,,Miguel Hidalgo,19.43183,-99.19128,Private room,700,2,1,2018-10-15,0.03,1,179
18945872,Suites Perisur Apartamentos Amueblados,132083092,Suites Perisur,,Tlalpan,19.30325,-99.18258,Private room,2000,1,18,2019-11-17,0.43,1,365
18949366,Casa León. Everybody is Welcome! pet friendly!,101619605,Liz,,Cuauhtémoc,19.40578,-99.15756,Entire home/apt,495,3,70,2020-04-17,1.55,2,328
18959013,Artsy apartment in historic Juárez neighborhood,3405747,Victor,,Cuauhtémoc,19.42792,-99.15332,Entire home/apt,1012,2,105,2021-01-04,2.30,1,59
18959820,Habitación Privada @ 2 calles de REFORMA (Diana),81527513,Hector,,Cuauhtémoc,19.42801,-99.17472,Private room,395,1,47,2019-11-02,1.03,1,89
18961124,Coyoacan's Beautiful & Quiet Roof Studio w/Terrace,35345208,Daniel,,Coyoacán,19.34177,-99.15652,Private room,409,2,55,2020-03-25,1.60,1,0
18961660,Casa Xitle,132223425,Jeronimo,,Tlalpan,19.24579,-99.23089,Entire home/apt,700,1,42,2021-01-31,1.04,2,89
18961868,Gil's Home,111011940,Gil,,Cuauhtémoc,19.42883,-99.15549,Shared room,400,1,1,2017-06-07,0.02,1,179
18962026,Suites in Refurbished home of 1940 @cdmx,46981156,Jimena,,Miguel Hidalgo,19.41346,-99.18275,Private room,750,2,15,2019-12-31,0.37,8,365
18962160,Lindo departamento bien ubicado.,132126611,Claudia,,Venustiano Carranza,19.41199,-99.12348,Entire home/apt,530,1,19,2019-04-21,0.42,2,55
18963449,Great location apartment whit security 3 bedrooms,128011770,Julio,,Miguel Hidalgo,19.43545,-99.18937,Entire home/apt,2350,2,53,2020-03-06,1.18,6,176
18969273,"Cool,Clean and Cheap.",130596402,Charly,,Benito Juárez,19.384,-99.16123,Private room,300,1,4,2020-03-15,0.33,1,0
18973516,Bright fully furnished 2-bedroom apt Roma Norte,17095615,Jurjen,,Cuauhtémoc,19.41109,-99.16391,Entire home/apt,1578,5,0,,,1,358
18974636,Bonita Recámara en la Col Del Valle,97632900,Karla,,Benito Juárez,19.39227,-99.16535,Private room,600,1,3,2017-11-19,0.07,1,364
18977757,"RENTO RECAMARA "" ARMONÍA "" EN SANTA FE",49735631,Jorge,,Cuajimalpa de Morelos,19.36683,-99.26846,Private room,699,1,12,2020-09-01,0.31,20,123
18978897,"Cómodo, excelentes amenities, increible ubicación.",52604575,Ivan Lajos,,Miguel Hidalgo,19.44322,-99.20231,Entire home/apt,1549,3,5,2020-12-23,0.11,1,89
18998592,3BD ⭐️Chapultepec/Polanco/Condesa⭐️100% Sanitized!,63500624,Adrian,,Miguel Hidalgo,19.41265,-99.18564,Entire home/apt,1560,1,93,2020-09-15,2.06,2,363
18999214,COMFORTABLE & NICE place in NEW Polanco CD.MX,29114265,Patty,,Miguel Hidalgo,19.4413,-99.2035,Entire home/apt,1431,2,72,2021-01-15,1.60,9,203
19000275,GreenApt in vibrant neighborhood. Your home in Mex,20827998,Dulce,,Benito Juárez,19.40093,-99.16377,Entire home/apt,989,2,2,2020-12-29,0.46,2,78
19010717,Amazing Condesa/ Roma Penthouse with Roof Garden,8602696,Eugenia,,Cuauhtémoc,19.41765,-99.17366,Entire home/apt,7847,2,105,2020-09-06,2.33,2,365
19012836,Habitación privada con excelente ubicación,132649236,Yeni,,Benito Juárez,19.38913,-99.17324,Private room,380,7,0,,,1,364
19014279,Vida Alegre - Roma Sur,130450336,Manuel,,Cuauhtémoc,19.40479,-99.16097,Entire home/apt,1700,2,14,2019-11-19,0.35,1,177
19014694,Depto Privado JUAREZ CONDESA ROMA REFORMA,88365870,Anya,,Cuauhtémoc,19.42279,-99.17177,Entire home/apt,1090,1,134,2020-12-06,3.00,15,342
19014879,BEST LOCATION POLANC0 / MEJOR UBICACIÓN POLANCO,102799496,Esteban,,Miguel Hidalgo,19.43216,-99.19018,Entire home/apt,1100,1,1,2018-02-28,0.03,1,0
19015777,Beautiful apartment at CDMX Condesa,2454734,Ana,,Cuauhtémoc,19.40849,-99.17072,Entire home/apt,1100,2,6,2018-08-15,0.13,1,238
19016227,Alojamiento Andares Boleo 57. Ciudad de México,128415898,Pablo,,Venustiano Carranza,19.4549,-99.12373,Private room,204,3,1,2020-12-12,0.39,1,361
19017430,Great apartment at the best location in Polanco,120402448,Toña,,Miguel Hidalgo,19.43377,-99.18538,Entire home/apt,1000,2,22,2020-01-29,0.50,1,299
19021059,"La Condesa, totally renewed 2bdr apt, best area!",9557015,Erika & J.C,,Cuauhtémoc,19.40956,-99.17373,Entire home/apt,1800,2,83,2021-01-15,1.84,18,38
19021926,Experiences in Mexico City / With private room,131964548,Checo,,Álvaro Obregón,19.38556,-99.19485,Private room,516,2,0,,,1,365
19032126,Confortable loft en Lomas de Chapultepec,4715943,Eduardo,,Miguel Hidalgo,19.41896,-99.2159,Entire home/apt,800,2,20,2020-03-13,0.44,9,0
19033203,Renta de cuartos en condesa,132820223,Alberto,,Cuauhtémoc,19.41043,-99.17133,Private room,5500,1,0,,,1,173
19036777,Centrico y hermoso departamento tipo rustico,127998839,Luis Pablo,,Álvaro Obregón,19.39245,-99.19402,Entire home/apt,700,2,12,2019-08-31,0.29,3,44
19037182,HABITACIÓN CON SERVICIOS INCLUIDOS,47398486,Nelson,,Iztacalco,19.39506,-99.10521,Shared room,400,2,11,2020-03-16,0.28,1,83
19037555,Center of Mexico City,47854838,Lucrecia,,Cuauhtémoc,19.43716,-99.1591,Shared room,229,5,7,2019-03-05,0.21,1,2
19037992,Cuarto Magnolia. Cozy room in house in Coyoacan,115969851,Eugenia,,Coyoacán,19.35401,-99.15824,Private room,1000,2,3,2017-12-04,0.07,4,179
19038111,Cuarto Orquidea. Cheerful private room in Coyoacan,115969851,Eugenia,,Coyoacán,19.35486,-99.1596,Private room,800,2,11,2019-03-18,0.25,4,179
19038180,Casa de Barro. Beautiful Old Mexican House,115969851,Eugenia,,Coyoacán,19.3553,-99.15938,Entire home/apt,3000,2,73,2020-11-03,1.78,4,179
19038579,HOME SWEET MEX – LIVING THE BEST EXPERIENCE MEXICO,91517663,Tania,,Benito Juárez,19.38194,-99.183,Entire home/apt,777,1,1,2017-08-09,0.02,3,2
19040453,LUXURY APARTMENT IN DOWN TOWN (ALAMEDA CENTRAL),83408110,Martín,,Cuauhtémoc,19.43456,-99.14466,Entire home/apt,900,1,20,2020-03-11,0.44,9,365
19044590,Loft 2 San Jerónimo junto Hosp. Angeles Pedregal,110468226,Maria Gabriela,,La Magdalena Contreras,19.31577,-99.22245,Entire home/apt,950,2,6,2019-10-13,0.15,3,363
19049435,Vive cómodo y cerca de tu trabajo!!,30556460,Veroclax,,Cuajimalpa de Morelos,19.36875,-99.29316,Private room,307,4,15,2019-10-16,0.33,2,365
19049599,Art Deco in Condesa Black,12910391,Alejandro,,Cuauhtémoc,19.41178,-99.1754,Private room,1226,2,52,2020-03-17,1.21,3,1
19051496,Del Valle como nuevo con Seguridad 24h WTC Hospital,46045192,Veronica,,Benito Juárez,19.39288,-99.16367,Entire home/apt,871,2,83,2020-10-12,1.84,2,328
19052943,"CBD, near Polanco, 3bdr, 2kft², Prkg, +28d disct",11130023,Manuel,,Miguel Hidalgo,19.43438,-99.2122,Entire home/apt,2198,1,26,2021-02-07,0.74,1,342
19053890,"La Casa de Ladrillo (Brick House), Santa Fe, L202",76421517,Elena,,Cuajimalpa de Morelos,19.36951,-99.28398,Private room,818,2,4,2019-06-08,0.14,7,363
19054090,"La Casa de Ladrillo (Brick House), Santa Fe, L101",76421517,Elena,,Cuajimalpa de Morelos,19.36955,-99.28598,Private room,818,2,5,2018-10-28,0.13,7,363
19054142,La Casa de Ladrillo (Santa Fé) L1,76421517,Elena,,Cuajimalpa de Morelos,19.3708,-99.28482,Private room,736,2,4,2019-06-04,0.13,7,365
19056414,Cozy Junior Suite B&B in Santa Fe-Villa Verdún.,133023111,Claudia,,Álvaro Obregón,19.33999,-99.25588,Private room,410,1,35,2021-01-27,0.80,2,89
19065158,Cine Opera balcony,133091390,Jordi,,Cuauhtémoc,19.4392,-99.15873,Private room,400,2,1,2017-11-03,0.02,1,363
19068601,"Convenient room 10 min walk to UNAM, Itam",3642012,Alvaro,,Álvaro Obregón,19.33659,-99.19565,Private room,250,90,0,,,4,0
19071170,Hermosa Casa en San Angel Ciudad de Mexico,137741085,Nayelli,,Álvaro Obregón,19.35469,-99.1869,Entire home/apt,800,7,10,2020-06-29,0.24,1,238
19071956,Minimalist w/ 1King Size Suite. super Location,105880627,Block,,Cuauhtémoc,19.42421,-99.16393,Private room,598,1,42,2021-02-22,1.17,11,356
19072232,"La Casa de Ladrillo (Brick House), Santa Fe, 4H",76421517,Elena,,Cuajimalpa de Morelos,19.36988,-99.28329,Private room,3270,1,2,2020-02-23,0.05,7,364
19073859,"La Casa Naranja, your house.",17529616,,,Benito Juárez,19.38224,-99.14725,Private room,224,1,25,2021-01-20,0.61,1,340
19094322,Ubicación y comodidad - Location & confort,67995069,Ana,,Benito Juárez,19.3796,-99.18848,Entire home/apt,661,3,63,2020-03-31,1.41,1,85
19099096,Confortable room in México,133420488,Eduardo,,Tlalpan,19.3006,-99.17772,Private room,940,1,0,,,1,0
19103827,"Col. Roma, Awesome 2bdr apt. in trendy area!",9557015,Erika & J.C,,Cuauhtémoc,19.41671,-99.15805,Entire home/apt,1800,2,60,2020-08-07,1.34,18,329
19106691,Humongous 6BR apt with massive incredible rooftop!,18473469,Experience Mexico,,Cuauhtémoc,19.44054,-99.15112,Entire home/apt,1532,7,54,2021-02-05,1.35,2,76
19109580,REFORMA - Brand new 2BR @ Atoyac 63 -5min to park,15052513,Miguel,,Cuauhtémoc,19.4249,-99.17357,Entire home/apt,1033,1,92,2020-11-30,2.04,9,252
19117845,"Habitación súper ubicada, cómoda e independiente.",110381556,Ivan,,Iztacalco,19.39345,-99.07151,Private room,350,3,6,2019-11-18,0.15,1,362
19120915,"A poet's retreat in Mexico, a cozy home for you",16683840,Aurora,,Cuauhtémoc,19.40647,-99.14367,Entire home/apt,700,14,9,2020-02-19,0.22,1,179
19121563,Ótima localização,102581494,Joyce,,Miguel Hidalgo,19.43505,-99.19006,Private room,400,1,7,2018-01-19,0.16,1,363
19134439,Departamento Nuevo en Santa Fé,70510719,Leonardo,,Cuajimalpa de Morelos,19.36984,-99.26859,Entire home/apt,1000,5,6,2018-10-25,0.13,1,83
19139715,Edificio Atlanta,131687647,Charlie,,Benito Juárez,19.3795,-99.17802,Private room,5000,1,1,2017-06-07,0.02,1,180
19140013,Habitaciones privadas en el corazón de Condesa .,74053565,Ana,,Cuauhtémoc,19.41375,-99.17152,Private room,550,1,2,2017-07-08,0.04,3,179
19141277,"Centrally located, brand new illuminated apartment",123924423,Fernanda,,Cuauhtémoc,19.42791,-99.15216,Entire home/apt,991,1,19,2018-09-17,0.43,5,299
19141760,"RENTO RECAMARA ""PAZ"" EN SANTA FE",49735631,Jorge,,Cuajimalpa de Morelos,19.36853,-99.26993,Private room,9999,1,17,2020-01-26,0.39,20,88
19143445,"La Condesa, Super Nice & Cozy 1 bedroom Apt.",9557015,Erika & J.C,,Cuauhtémoc,19.40956,-99.17373,Entire home/apt,1800,2,36,2021-01-17,0.83,18,9
19143462,Bonito e Iluminado Penthouse,132480768,Javier,,Miguel Hidalgo,19.43497,-99.21163,Entire home/apt,846,3,7,2017-08-02,0.16,1,0
19144158,"Department, studio type excellent location.",19975112,Jose Antonio,,Benito Juárez,19.3892,-99.1375,Entire home/apt,600,2,38,2020-03-16,0.85,2,83
19144544,Full Apartment in Great Location   Coyoacan CDMX,50210865,Jairo,,Coyoacán,19.34869,-99.14746,Entire home/apt,1063,2,50,2019-12-30,1.12,4,176
19156677,Apartamento St. Isidro 60 m2,162551992,Darwin,,Miguel Hidalgo,19.43266,-99.21159,Entire home/apt,1800,1,82,2020-03-07,1.82,8,365
19156814,SUITES CORPORATIVAS ANDES 220,122054854,Suites,,Miguel Hidalgo,19.42963,-99.20842,Entire home/apt,800,1,13,2021-01-31,0.29,6,365
19157759,Hermoso Loft muy cerca de la UNAM y CentroCoyoacán,130672101,Adriana,,Coyoacán,19.34253,-99.17045,Private room,240,30,1,2017-12-04,0.03,2,0
19157796,Tree flat on the Roma/Condesa border.,7653951,Jude & Philippe,,Cuauhtémoc,19.40865,-99.16731,Entire home/apt,1549,2,152,2021-02-15,3.42,1,220
19158204,"Centrally located, new ""Raramuri girl"" apartment",123924423,Fernanda,,Cuauhtémoc,19.42704,-99.15274,Entire home/apt,991,1,98,2020-12-30,2.20,5,40
19159990,Downtown | Well located |New|2beds+1sofa|Gym,81535799,Daniella,,Cuauhtémoc,19.42714,-99.15409,Entire home/apt,875,3,155,2021-02-15,3.49,1,0
19160175,Cómodo y seguro Loft cerca de Polanco,65974808,Alejandro,,Miguel Hidalgo,19.45513,-99.19565,Entire home/apt,633,1,355,2021-02-21,7.98,3,55
19162204,Habitación en la Col. Nápoles,133996323,Erik,,Benito Juárez,19.39592,-99.17379,Private room,400,3,4,2020-02-09,0.11,1,362
19173106,"RENTO HABITACION ""HONOR"" CON BAÑO COMPARTIDO",49735631,Jorge,,Cuajimalpa de Morelos,19.36854,-99.26914,Private room,399,1,0,,,20,365
19174690,Coyoacán centro historico,134099022,Francisco,,Coyoacán,19.34815,-99.15359,Private room,10219,1,0,,,1,0
19175148,habitacion centrica cerca de polanco,134103185,Luis,,Miguel Hidalgo,19.45711,-99.1841,Private room,200,1,1,2017-11-21,0.03,1,90
19176479,SUITES CORPORATIVAS EMILIO CASTELAR,122054854,Suites,,Miguel Hidalgo,19.42821,-99.19297,Private room,2200,1,6,2020-02-28,0.18,6,173
19176531,Luxury PH Incomparable View Roofgarden N Jacuzzi,38240994,Cesar,,Cuauhtémoc,19.41673,-99.17879,Entire home/apt,6622,2,81,2021-01-02,1.81,1,354
19181643,Urban Loft Paseo de la Reforma,3675629,Patricia (Pâté),,Miguel Hidalgo,19.42602,-99.17683,Entire home/apt,929,2,39,2020-11-19,0.90,9,339
